member_id,legacy_member_id,migration_batch_id,migration_date,migration_status,migration_flag,migration_source_system
MBR_00336,LEG_000336,BATCH_2,2025-10-12,Reprocessed,N,legacy_A
MBR_00337,LEG_000337,BATCH_5,2023-05-10,Failed,Y,legacy_A
MBR_00338,LEG_000338,BATCH_2,2023-07-30,Failed,N,legacy_B
MBR_00339,LEG_000339,BATCH_3,2025-01-19,Failed,N,legacy_A
MBR_00340,LEG_000340,BATCH_1,2025-07-13,Reprocessed,Y,legacy_A
MBR_00341,LEG_000341,BATCH_2,2023-04-12,Reprocessed,Y,legacy_B
MBR_00342,LEG_000342,BATCH_5,2025-07-10,Failed,N,legacy_A
MBR_00343,LEG_000343,BATCH_2,2024-08-18,Failed,N,legacy_B
MBR_00344,LEG_000344,BATCH_4,2025-05-04,Reprocessed,Y,legacy_A
MBR_00345,LEG_000345,BATCH_4,2024-09-26,Completed,N,legacy_A
MBR_00346,LEG_000346,BATCH_1,2024-07-30,Completed,N,legacy_A
MBR_00347,LEG_000347,BATCH_2,2023-03-11,Failed,N,legacy_A
MBR_00348,LEG_000348,BATCH_1,2025-12-18,Failed,Y,legacy_A
MBR_00349,LEG_000349,BATCH_2,2025-06-04,Failed,Y,legacy_A
MBR_00350,LEG_000350,BATCH_5,2025-10-08,Reprocessed,N,legacy_B
MBR_00351,LEG_000351,BATCH_4,2023-04-06,Reprocessed,Y,legacy_A
MBR_00352,LEG_000352,BATCH_2,2025-03-25,Reprocessed,N,legacy_B
MBR_00353,LEG_000353,BATCH_5,2023-11-12,Reprocessed,N,legacy_A
MBR_00354,LEG_000354,BATCH_5,2025-03-29,Reprocessed,N,legacy_A
MBR_00355,LEG_000355,BATCH_5,2023-07-09,Reprocessed,N,legacy_A
MBR_00356,LEG_000356,BATCH_3,2023-12-08,Failed,Y,legacy_A
MBR_00357,LEG_000357,BATCH_5,2024-06-28,Failed,N,legacy_B
MBR_00358,LEG_000358,BATCH_3,2025-08-12,Reprocessed,N,legacy_A
MBR_00359,LEG_000359,BATCH_2,2024-05-24,Failed,N,legacy_A
MBR_00360,LEG_000360,BATCH_4,2025-03-04,Reprocessed,N,legacy_A
MBR_00361,LEG_000361,BATCH_2,2023-03-04,Reprocessed,N,legacy_A
MBR_00362,LEG_000362,BATCH_1,2024-02-08,Failed,N,legacy_A
MBR_00363,LEG_000363,BATCH_2,2024-02-13,Failed,Y,legacy_B
MBR_00364,LEG_000364,BATCH_5,2024-05-07,Reprocessed,N,legacy_A
MBR_00365,LEG_000365,BATCH_3,2024-01-04,Reprocessed,N,legacy_A
MBR_00366,LEG_000366,BATCH_1,2023-03-08,Failed,N,legacy_A
MBR_00367,LEG_000367,BATCH_2,2023-03-30,Completed,N,legacy_A
MBR_00368,LEG_000368,BATCH_2,2024-03-19,Completed,N,legacy_B
MBR_00369,LEG_000369,BATCH_5,2025-11-06,Reprocessed,Y,legacy_A
MBR_00370,LEG_000370,BATCH_1,2025-11-07,Failed,N,legacy_A
MBR_00371,LEG_000371,BATCH_5,2025-11-14,Reprocessed,Y,legacy_A
MBR_00372,LEG_000372,BATCH_2,2025-01-15,Failed,N,legacy_A
MBR_00373,LEG_000373,BATCH_3,2023-09-21,Reprocessed,N,legacy_B
MBR_00374,LEG_000374,BATCH_4,2023-03-12,Completed,Y,legacy_A
MBR_00375,LEG_000375,BATCH_3,2023-08-08,Failed,N,legacy_B
MBR_00376,LEG_000376,BATCH_4,2023-05-06,Failed,N,legacy_A
MBR_00377,LEG_000377,BATCH_4,2024-12-24,Reprocessed,N,legacy_A
MBR_00378,LEG_000378,BATCH_2,2025-04-02,Failed,N,legacy_A
MBR_00379,LEG_000379,BATCH_5,2024-06-28,Reprocessed,Y,legacy_B
MBR_00380,LEG_000380,BATCH_2,2025-07-09,Failed,N,legacy_A
MBR_00381,LEG_000381,BATCH_3,2024-06-03,Completed,N,legacy_B
MBR_00382,LEG_000382,BATCH_3,2024-03-17,Completed,Y,legacy_B
MBR_00383,LEG_000383,BATCH_5,2023-03-26,Reprocessed,Y,legacy_B
MBR_00384,LEG_000384,BATCH_2,2025-11-16,Failed,N,legacy_A
MBR_00385,LEG_000385,BATCH_3,2024-10-04,Failed,Y,legacy_A
MBR_00386,LEG_000386,BATCH_3,2025-09-23,Reprocessed,Y,legacy_A
MBR_00387,LEG_000387,BATCH_3,2025-01-03,Reprocessed,N,legacy_A
MBR_00388,LEG_000388,BATCH_4,2025-08-12,Completed,Y,legacy_A
MBR_00389,LEG_000389,BATCH_4,2023-03-05,Completed,N,legacy_A
MBR_00390,LEG_000390,BATCH_1,2023-12-26,Failed,Y,legacy_A
MBR_00391,LEG_000391,BATCH_3,2025-04-03,Completed,Y,legacy_A
MBR_00392,LEG_000392,BATCH_2,2024-02-28,Reprocessed,N,legacy_A
MBR_00393,LEG_000393,BATCH_5,2024-04-24,Completed,Y,legacy_A
MBR_00394,LEG_000394,BATCH_4,2023-07-31,Reprocessed,Y,legacy_A
MBR_00395,LEG_000395,BATCH_5,2024-11-27,Reprocessed,N,legacy_B
MBR_00396,LEG_000396,BATCH_2,2025-09-17,Failed,Y,legacy_A
MBR_00397,LEG_000397,BATCH_3,2024-02-29,Completed,Y,legacy_A
MBR_00398,LEG_000398,BATCH_4,2025-05-20,Completed,Y,legacy_B
MBR_00399,LEG_000399,BATCH_2,2024-12-28,Failed,Y,legacy_A
MBR_00400,LEG_000400,BATCH_4,2023-08-24,Failed,N,legacy_B
MBR_00401,LEG_000401,BATCH_1,2023-11-01,Completed,Y,legacy_A
MBR_00402,LEG_000402,BATCH_3,2025-02-20,Failed,Y,legacy_B
MBR_00403,LEG_000403,BATCH_1,2023-02-15,Completed,Y,legacy_B
MBR_00404,LEG_000404,BATCH_5,2025-10-08,Completed,N,legacy_A
MBR_00405,LEG_000405,BATCH_1,2023-10-31,Reprocessed,N,legacy_A
MBR_00406,LEG_000406,BATCH_3,2024-06-18,Completed,N,legacy_A
MBR_00407,LEG_000407,BATCH_2,2023-01-30,Reprocessed,Y,legacy_A
MBR_00408,LEG_000408,BATCH_1,2025-12-18,Failed,Y,legacy_A
MBR_00409,LEG_000409,BATCH_1,2024-06-22,Completed,Y,legacy_B
MBR_00410,LEG_000410,BATCH_1,2024-09-06,Completed,N,legacy_B
MBR_00411,LEG_000411,BATCH_2,2023-06-23,Failed,Y,legacy_A
MBR_00412,LEG_000412,BATCH_3,2023-11-03,Failed,N,legacy_A
MBR_00413,LEG_000413,BATCH_5,2023-01-17,Failed,Y,legacy_A
MBR_00414,LEG_000414,BATCH_2,2024-03-19,Reprocessed,N,legacy_A
MBR_00415,LEG_000415,BATCH_4,2023-07-07,Completed,Y,legacy_A
MBR_00416,LEG_000416,BATCH_2,2024-02-09,Failed,Y,legacy_B
MBR_00417,LEG_000417,BATCH_5,2025-01-19,Failed,N,legacy_A
MBR_00418,LEG_000418,BATCH_2,2025-02-20,Completed,Y,legacy_A
MBR_00419,LEG_000419,BATCH_2,2023-03-31,Failed,Y,legacy_B
MBR_00420,LEG_000420,BATCH_1,2023-05-19,Completed,N,legacy_A
MBR_00421,LEG_000421,BATCH_1,2025-04-16,Completed,Y,legacy_B
MBR_00422,LEG_000422,BATCH_4,2024-02-09,Failed,Y,legacy_A
MBR_00423,LEG_000423,BATCH_2,2025-05-17,Reprocessed,Y,legacy_A
MBR_00424,LEG_000424,BATCH_2,2025-08-14,Reprocessed,N,legacy_A
MBR_00425,LEG_000425,BATCH_1,2024-07-17,Completed,Y,legacy_A
MBR_00426,LEG_000426,BATCH_3,2023-11-21,Failed,Y,legacy_A
MBR_00427,LEG_000427,BATCH_4,2025-04-11,Failed,N,legacy_A
MBR_00428,LEG_000428,BATCH_4,2023-05-24,Failed,N,legacy_A
MBR_00429,LEG_000429,BATCH_1,2023-07-06,Reprocessed,Y,legacy_A
MBR_00430,LEG_000430,BATCH_5,2025-07-28,Reprocessed,N,legacy_B
MBR_00431,LEG_000431,BATCH_1,2024-11-30,Failed,Y,legacy_A
MBR_00432,LEG_000432,BATCH_2,2025-06-16,Failed,Y,legacy_B
MBR_00433,LEG_000433,BATCH_1,2025-06-06,Completed,Y,legacy_A
MBR_00434,LEG_000434,BATCH_1,2024-03-12,Completed,N,legacy_B
MBR_00435,LEG_000435,BATCH_1,2024-07-08,Failed,N,legacy_B
MBR_00436,LEG_000436,BATCH_1,2025-03-06,Reprocessed,Y,legacy_A
MBR_00437,LEG_000437,BATCH_4,2023-01-09,Completed,N,legacy_B
MBR_00438,LEG_000438,BATCH_4,2025-08-25,Failed,Y,legacy_A
MBR_00439,LEG_000439,BATCH_4,2023-09-10,Failed,N,legacy_B
MBR_00440,LEG_000440,BATCH_2,2025-12-10,Failed,Y,legacy_A
MBR_00441,LEG_000441,BATCH_3,2023-07-23,Completed,Y,legacy_B
MBR_00442,LEG_000442,BATCH_2,2024-04-12,Failed,N,legacy_B
MBR_00443,LEG_000443,BATCH_5,2023-08-29,Completed,N,legacy_A
MBR_00444,LEG_000444,BATCH_5,2025-04-04,Completed,Y,legacy_B
MBR_00445,LEG_000445,BATCH_2,2024-11-14,Reprocessed,N,legacy_A
MBR_00446,LEG_000446,BATCH_2,2025-09-04,Failed,Y,legacy_A
MBR_00447,LEG_000447,BATCH_4,2025-10-29,Reprocessed,N,legacy_A
MBR_00448,LEG_000448,BATCH_4,2023-03-12,Completed,Y,legacy_B
MBR_00449,LEG_000449,BATCH_3,2024-08-20,Completed,N,legacy_A
MBR_00450,LEG_000450,BATCH_2,2023-05-11,Reprocessed,Y,legacy_B
MBR_00451,LEG_000451,BATCH_2,2023-03-27,Completed,Y,legacy_A
MBR_00452,LEG_000452,BATCH_3,2023-10-03,Failed,Y,legacy_A
MBR_00453,LEG_000453,BATCH_4,2023-12-13,Failed,Y,legacy_B
MBR_00454,LEG_000454,BATCH_1,2024-01-02,Reprocessed,Y,legacy_A
MBR_00455,LEG_000455,BATCH_1,2023-07-15,Completed,Y,legacy_A
MBR_00456,LEG_000456,BATCH_2,2025-11-28,Failed,N,legacy_A
MBR_00457,LEG_000457,BATCH_3,2025-10-01,Reprocessed,N,legacy_A
MBR_00458,LEG_000458,BATCH_4,2024-08-22,Reprocessed,N,legacy_A
MBR_00459,LEG_000459,BATCH_5,2025-07-26,Completed,Y,legacy_A
MBR_00460,LEG_000460,BATCH_5,2023-03-21,Reprocessed,Y,legacy_A
MBR_00461,LEG_000461,BATCH_3,2025-06-03,Reprocessed,N,legacy_B
MBR_00462,LEG_000462,BATCH_1,2024-07-17,Reprocessed,N,legacy_A
MBR_00463,LEG_000463,BATCH_4,2024-08-22,Failed,Y,legacy_A
MBR_00464,LEG_000464,BATCH_4,2025-04-17,Reprocessed,N,legacy_A
MBR_00465,LEG_000465,BATCH_4,2025-06-01,Reprocessed,Y,legacy_A
MBR_00466,LEG_000466,BATCH_1,2023-07-31,Reprocessed,Y,legacy_A
MBR_00467,LEG_000467,BATCH_2,2023-04-02,Reprocessed,Y,legacy_A
MBR_00468,LEG_000468,BATCH_4,2023-07-11,Reprocessed,N,legacy_B
MBR_00469,LEG_000469,BATCH_1,2023-10-09,Reprocessed,Y,legacy_A
MBR_00470,LEG_000470,BATCH_3,2023-04-01,Failed,Y,legacy_A
MBR_00471,LEG_000471,BATCH_3,2023-06-30,Failed,Y,legacy_B
MBR_00472,LEG_000472,BATCH_5,2023-06-05,Reprocessed,Y,legacy_A
MBR_00473,LEG_000473,BATCH_5,2023-06-25,Failed,N,legacy_A
MBR_00474,LEG_000474,BATCH_5,2025-10-14,Failed,Y,legacy_B
MBR_00475,LEG_000475,BATCH_1,2024-04-09,Failed,Y,legacy_A
MBR_00476,LEG_000476,BATCH_4,2024-06-21,Failed,N,legacy_A
MBR_00477,LEG_000477,BATCH_2,2025-08-11,Reprocessed,Y,legacy_A
MBR_00478,LEG_000478,BATCH_1,2024-04-01,Failed,Y,legacy_A
MBR_00479,LEG_000479,BATCH_3,2025-01-19,Reprocessed,N,legacy_B
MBR_00480,LEG_000480,BATCH_4,2023-03-06,Reprocessed,Y,legacy_A
MBR_00481,LEG_000481,BATCH_1,2025-12-13,Completed,Y,legacy_B
MBR_00482,LEG_000482,BATCH_5,2023-12-15,Failed,N,legacy_B
MBR_00483,LEG_000483,BATCH_3,2024-09-19,Reprocessed,N,legacy_B
MBR_00484,LEG_000484,BATCH_2,2024-12-16,Failed,Y,legacy_A
MBR_00485,LEG_000485,BATCH_5,2025-03-23,Completed,Y,legacy_A
MBR_00486,LEG_000486,BATCH_4,2023-01-14,Reprocessed,Y,legacy_A
MBR_00487,LEG_000487,BATCH_4,2024-10-30,Failed,N,legacy_A
MBR_00488,LEG_000488,BATCH_3,2025-06-06,Completed,Y,legacy_A
MBR_00489,LEG_000489,BATCH_2,2025-10-13,Completed,N,legacy_A
MBR_00490,LEG_000490,BATCH_3,2025-04-23,Failed,Y,legacy_B
MBR_00491,LEG_000491,BATCH_2,2023-11-09,Reprocessed,N,legacy_A
MBR_00492,LEG_000492,BATCH_4,2023-01-07,Completed,N,legacy_B
MBR_00493,LEG_000493,BATCH_2,2023-10-15,Reprocessed,N,legacy_A
MBR_00494,LEG_000494,BATCH_5,2025-06-05,Reprocessed,Y,legacy_A
MBR_00495,LEG_000495,BATCH_5,2023-05-10,Reprocessed,N,legacy_B
MBR_00496,LEG_000496,BATCH_4,2024-06-26,Failed,Y,legacy_A
MBR_00497,LEG_000497,BATCH_4,2025-03-05,Reprocessed,Y,legacy_A
MBR_00498,LEG_000498,BATCH_2,2023-06-20,Completed,N,legacy_B
MBR_00499,LEG_000499,BATCH_3,2024-11-23,Completed,N,legacy_A
MBR_00500,LEG_000500,BATCH_3,2025-07-10,Failed,Y,legacy_A
MBR_00501,LEG_000501,BATCH_2,2025-05-05,Reprocessed,N,legacy_A
MBR_00502,LEG_000502,BATCH_3,2025-08-24,Failed,Y,legacy_B
MBR_00503,LEG_000503,BATCH_1,2025-09-07,Failed,N,legacy_A
MBR_00504,LEG_000504,BATCH_1,2025-05-22,Reprocessed,N,legacy_A
MBR_00505,LEG_000505,BATCH_4,2023-05-13,Completed,N,legacy_A
MBR_00506,LEG_000506,BATCH_4,2025-09-07,Completed,Y,legacy_A
MBR_00507,LEG_000507,BATCH_4,2024-12-21,Reprocessed,Y,legacy_A
MBR_00508,LEG_000508,BATCH_5,2025-09-20,Reprocessed,N,legacy_B
MBR_00509,LEG_000509,BATCH_2,2023-12-17,Reprocessed,N,legacy_A
MBR_00510,LEG_000510,BATCH_5,2024-09-30,Reprocessed,N,legacy_A
MBR_00511,LEG_000511,BATCH_1,2023-12-10,Failed,N,legacy_A
MBR_00512,LEG_000512,BATCH_5,2025-04-14,Completed,Y,legacy_A
MBR_00513,LEG_000513,BATCH_4,2025-12-30,Completed,Y,legacy_A
MBR_00514,LEG_000514,BATCH_5,2024-11-06,Reprocessed,Y,legacy_B
MBR_00515,LEG_000515,BATCH_3,2025-12-22,Completed,N,legacy_A
MBR_00516,LEG_000516,BATCH_1,2024-02-25,Reprocessed,N,legacy_A
MBR_00517,LEG_000517,BATCH_5,2024-09-07,Reprocessed,Y,legacy_B
MBR_00518,LEG_000518,BATCH_5,2023-12-26,Reprocessed,Y,legacy_A
MBR_00519,LEG_000519,BATCH_4,2024-10-12,Completed,Y,legacy_A
MBR_00520,LEG_000520,BATCH_4,2023-06-14,Failed,Y,legacy_A
MBR_00521,LEG_000521,BATCH_2,2025-03-16,Failed,Y,legacy_B
MBR_00522,LEG_000522,BATCH_3,2025-04-27,Failed,Y,legacy_A
MBR_00523,LEG_000523,BATCH_2,2024-10-13,Failed,N,legacy_A
MBR_00524,LEG_000524,BATCH_5,2024-10-31,Failed,N,legacy_A
MBR_00525,LEG_000525,BATCH_1,2025-04-18,Failed,Y,legacy_A
MBR_00526,LEG_000526,BATCH_1,2024-03-13,Reprocessed,Y,legacy_A
MBR_00527,LEG_000527,BATCH_5,2024-07-17,Completed,Y,legacy_A
MBR_00528,LEG_000528,BATCH_4,2025-06-11,Reprocessed,Y,legacy_A
MBR_00529,LEG_000529,BATCH_2,2024-09-13,Reprocessed,Y,legacy_A
MBR_00530,LEG_000530,BATCH_1,2023-02-01,Failed,Y,legacy_A
MBR_00531,LEG_000531,BATCH_2,2025-08-09,Failed,Y,legacy_B
MBR_00532,LEG_000532,BATCH_4,2023-09-26,Reprocessed,N,legacy_B
MBR_00533,LEG_000533,BATCH_5,2023-08-31,Completed,N,legacy_B
MBR_00534,LEG_000534,BATCH_4,2024-08-20,Completed,Y,legacy_B
MBR_00535,LEG_000535,BATCH_4,2025-05-04,Reprocessed,N,legacy_B
MBR_00536,LEG_000536,BATCH_5,2025-10-26,Completed,Y,legacy_A
MBR_00537,LEG_000537,BATCH_5,2023-01-26,Completed,Y,legacy_A
MBR_00538,LEG_000538,BATCH_2,2024-01-08,Reprocessed,N,legacy_A
MBR_00539,LEG_000539,BATCH_2,2025-03-16,Reprocessed,Y,legacy_A
MBR_00540,LEG_000540,BATCH_5,2024-06-26,Completed,Y,legacy_A
MBR_00541,LEG_000541,BATCH_1,2023-05-31,Failed,N,legacy_B
MBR_00542,LEG_000542,BATCH_4,2024-05-22,Reprocessed,N,legacy_B
MBR_00543,LEG_000543,BATCH_3,2024-03-04,Reprocessed,Y,legacy_B
MBR_00544,LEG_000544,BATCH_4,2025-03-07,Reprocessed,Y,legacy_A
MBR_00545,LEG_000545,BATCH_5,2024-01-15,Completed,Y,legacy_A
MBR_00546,LEG_000546,BATCH_5,2025-09-20,Failed,Y,legacy_A
MBR_00547,LEG_000547,BATCH_4,2024-04-14,Completed,N,legacy_A
MBR_00548,LEG_000548,BATCH_2,2025-05-10,Completed,Y,legacy_B
MBR_00549,LEG_000549,BATCH_5,2024-05-02,Reprocessed,N,legacy_B
MBR_00550,LEG_000550,BATCH_2,2023-04-09,Failed,Y,legacy_A
MBR_00551,LEG_000551,BATCH_4,2023-06-24,Failed,N,legacy_A
MBR_00552,LEG_000552,BATCH_4,2024-09-08,Reprocessed,Y,legacy_B
MBR_00553,LEG_000553,BATCH_1,2024-04-29,Completed,N,legacy_A
MBR_00554,LEG_000554,BATCH_1,2024-05-07,Reprocessed,Y,legacy_A
MBR_00555,LEG_000555,BATCH_4,2024-03-19,Completed,Y,legacy_A
MBR_00556,LEG_000556,BATCH_2,2024-06-09,Reprocessed,Y,legacy_A
MBR_00557,LEG_000557,BATCH_2,2025-04-16,Completed,N,legacy_A
MBR_00558,LEG_000558,BATCH_4,2025-06-04,Failed,N,legacy_A
MBR_00559,LEG_000559,BATCH_1,2025-08-05,Completed,N,legacy_A
MBR_00560,LEG_000560,BATCH_4,2025-04-02,Failed,Y,legacy_B
MBR_00561,LEG_000561,BATCH_1,2025-03-25,Completed,Y,legacy_B
MBR_00562,LEG_000562,BATCH_5,2025-03-01,Completed,Y,legacy_A
MBR_00563,LEG_000563,BATCH_2,2023-11-23,Completed,N,legacy_A
MBR_00564,LEG_000564,BATCH_1,2023-01-23,Reprocessed,N,legacy_B
MBR_00565,LEG_000565,BATCH_5,2025-06-06,Failed,Y,legacy_B
MBR_00566,LEG_000566,BATCH_5,2024-09-05,Completed,N,legacy_A
MBR_00567,LEG_000567,BATCH_3,2023-04-25,Completed,Y,legacy_A
MBR_00568,LEG_000568,BATCH_5,2023-01-25,Reprocessed,N,legacy_B
MBR_00569,LEG_000569,BATCH_4,2023-03-28,Failed,N,legacy_A
MBR_00570,LEG_000570,BATCH_3,2024-08-04,Completed,Y,legacy_B
MBR_00571,LEG_000571,BATCH_1,2024-11-27,Reprocessed,Y,legacy_A
MBR_00572,LEG_000572,BATCH_4,2025-07-04,Reprocessed,N,legacy_B
MBR_00573,LEG_000573,BATCH_1,2025-04-15,Failed,N,legacy_A
MBR_00574,LEG_000574,BATCH_1,2025-08-22,Reprocessed,Y,legacy_A
MBR_00575,LEG_000575,BATCH_2,2024-04-22,Completed,N,legacy_A
MBR_00576,LEG_000576,BATCH_2,2025-08-14,Completed,Y,legacy_A
MBR_00577,LEG_000577,BATCH_1,2025-05-08,Failed,Y,legacy_A
MBR_00578,LEG_000578,BATCH_1,2024-09-07,Failed,N,legacy_A
MBR_00579,LEG_000579,BATCH_2,2023-12-26,Reprocessed,N,legacy_A
MBR_00580,LEG_000580,BATCH_4,2024-09-30,Reprocessed,Y,legacy_B
MBR_00581,LEG_000581,BATCH_5,2024-07-06,Failed,N,legacy_A
MBR_00582,LEG_000582,BATCH_5,2024-02-07,Reprocessed,N,legacy_A
MBR_00583,LEG_000583,BATCH_1,2023-08-03,Failed,Y,legacy_A
MBR_00584,LEG_000584,BATCH_1,2025-03-23,Failed,N,legacy_A
MBR_00585,LEG_000585,BATCH_5,2025-01-22,Failed,Y,legacy_A
MBR_00586,LEG_000586,BATCH_4,2025-10-27,Completed,N,legacy_B
MBR_00587,LEG_000587,BATCH_1,2023-10-23,Failed,N,legacy_A
MBR_00588,LEG_000588,BATCH_4,2025-01-10,Completed,Y,legacy_A
MBR_00589,LEG_000589,BATCH_3,2023-05-06,Completed,N,legacy_B
MBR_00590,LEG_000590,BATCH_1,2023-02-16,Failed,Y,legacy_B
MBR_00591,LEG_000591,BATCH_2,2025-12-29,Reprocessed,N,legacy_B
MBR_00592,LEG_000592,BATCH_3,2024-06-03,Reprocessed,N,legacy_B
MBR_00593,LEG_000593,BATCH_3,2025-08-03,Reprocessed,Y,legacy_A
MBR_00594,LEG_000594,BATCH_4,2024-10-01,Completed,Y,legacy_A
MBR_00595,LEG_000595,BATCH_5,2024-08-05,Reprocessed,N,legacy_B
MBR_00596,LEG_000596,BATCH_1,2023-07-03,Failed,Y,legacy_B
MBR_00597,LEG_000597,BATCH_4,2025-01-21,Failed,Y,legacy_A
MBR_00598,LEG_000598,BATCH_1,2024-11-27,Failed,N,legacy_A
MBR_00599,LEG_000599,BATCH_3,2023-05-19,Reprocessed,N,legacy_A
MBR_00600,LEG_000600,BATCH_3,2023-12-04,Reprocessed,N,legacy_B
MBR_00601,LEG_000601,BATCH_5,2024-02-10,Completed,Y,legacy_B
MBR_00602,LEG_000602,BATCH_5,2024-08-17,Reprocessed,Y,legacy_A
MBR_00603,LEG_000603,BATCH_4,2025-10-01,Reprocessed,Y,legacy_B
MBR_00604,LEG_000604,BATCH_2,2023-09-01,Completed,Y,legacy_A
MBR_00605,LEG_000605,BATCH_2,2025-10-09,Failed,N,legacy_A
MBR_00606,LEG_000606,BATCH_5,2025-11-30,Completed,N,legacy_A
MBR_00607,LEG_000607,BATCH_3,2024-02-29,Failed,Y,legacy_B
MBR_00608,LEG_000608,BATCH_3,2023-05-31,Failed,N,legacy_A
MBR_00609,LEG_000609,BATCH_5,2025-04-28,Failed,N,legacy_B
MBR_00610,LEG_000610,BATCH_4,2024-10-14,Reprocessed,N,legacy_B
MBR_00611,LEG_000611,BATCH_3,2024-01-15,Reprocessed,Y,legacy_B
MBR_00612,LEG_000612,BATCH_2,2025-09-07,Reprocessed,N,legacy_A
MBR_00613,LEG_000613,BATCH_5,2024-01-12,Completed,Y,legacy_A
MBR_00614,LEG_000614,BATCH_2,2024-01-20,Failed,Y,legacy_B
MBR_00615,LEG_000615,BATCH_3,2025-05-10,Completed,N,legacy_B
MBR_00616,LEG_000616,BATCH_3,2025-01-05,Failed,N,legacy_B
MBR_00617,LEG_000617,BATCH_2,2025-04-21,Reprocessed,N,legacy_B
MBR_00618,LEG_000618,BATCH_4,2023-07-25,Completed,N,legacy_A
MBR_00619,LEG_000619,BATCH_4,2025-12-11,Failed,N,legacy_B
MBR_00620,LEG_000620,BATCH_3,2025-11-24,Reprocessed,Y,legacy_A
MBR_00621,LEG_000621,BATCH_1,2025-05-28,Failed,N,legacy_A
MBR_00622,LEG_000622,BATCH_4,2025-12-19,Failed,Y,legacy_A
MBR_00623,LEG_000623,BATCH_5,2024-08-06,Failed,Y,legacy_A
MBR_00624,LEG_000624,BATCH_5,2023-05-23,Failed,Y,legacy_A
MBR_00625,LEG_000625,BATCH_4,2025-04-25,Failed,Y,legacy_A
MBR_00626,LEG_000626,BATCH_3,2023-05-19,Failed,N,legacy_B
MBR_00627,LEG_000627,BATCH_3,2024-01-23,Completed,Y,legacy_A
MBR_00628,LEG_000628,BATCH_3,2025-02-09,Reprocessed,Y,legacy_A
MBR_00629,LEG_000629,BATCH_4,2023-03-07,Failed,N,legacy_A
MBR_00630,LEG_000630,BATCH_2,2024-12-25,Completed,Y,legacy_B
MBR_00631,LEG_000631,BATCH_4,2024-02-19,Completed,N,legacy_B
MBR_00632,LEG_000632,BATCH_5,2023-03-17,Reprocessed,Y,legacy_A
MBR_00633,LEG_000633,BATCH_2,2023-11-25,Failed,N,legacy_A
MBR_00634,LEG_000634,BATCH_3,2023-05-20,Completed,Y,legacy_A
MBR_00635,LEG_000635,BATCH_1,2024-10-20,Failed,N,legacy_A
MBR_00636,LEG_000636,BATCH_2,2025-08-19,Completed,Y,legacy_A
MBR_00637,LEG_000637,BATCH_3,2025-12-31,Reprocessed,N,legacy_A
MBR_00638,LEG_000638,BATCH_1,2024-01-15,Failed,Y,legacy_A
MBR_00639,LEG_000639,BATCH_4,2023-06-15,Reprocessed,Y,legacy_A
MBR_00640,LEG_000640,BATCH_4,2024-12-13,Failed,N,legacy_A
MBR_00641,LEG_000641,BATCH_3,2025-04-09,Failed,N,legacy_A
MBR_00642,LEG_000642,BATCH_1,2023-05-20,Completed,N,legacy_B
MBR_00643,LEG_000643,BATCH_1,2023-06-22,Failed,N,legacy_A
MBR_00644,LEG_000644,BATCH_2,2024-07-05,Failed,N,legacy_A
MBR_00645,LEG_000645,BATCH_4,2024-12-30,Failed,N,legacy_B
MBR_00646,LEG_000646,BATCH_3,2023-12-28,Reprocessed,Y,legacy_B
MBR_00647,LEG_000647,BATCH_4,2023-03-02,Failed,N,legacy_B
MBR_00648,LEG_000648,BATCH_4,2023-05-27,Completed,Y,legacy_B
MBR_00649,LEG_000649,BATCH_4,2023-06-09,Completed,N,legacy_A
MBR_00650,LEG_000650,BATCH_3,2025-09-04,Failed,Y,legacy_B
MBR_00651,LEG_000651,BATCH_2,2025-03-18,Completed,N,legacy_A
MBR_00652,LEG_000652,BATCH_5,2025-06-22,Reprocessed,Y,legacy_B
MBR_00653,LEG_000653,BATCH_2,2023-06-10,Failed,Y,legacy_A
MBR_00654,LEG_000654,BATCH_5,2025-12-13,Failed,Y,legacy_B
MBR_00655,LEG_000655,BATCH_1,2024-03-22,Failed,Y,legacy_A
MBR_00656,LEG_000656,BATCH_4,2024-03-27,Reprocessed,Y,legacy_A
MBR_00657,LEG_000657,BATCH_5,2025-09-15,Completed,N,legacy_A
MBR_00658,LEG_000658,BATCH_4,2025-12-29,Failed,Y,legacy_B
MBR_00659,LEG_000659,BATCH_4,2024-02-04,Failed,N,legacy_A
MBR_00660,LEG_000660,BATCH_1,2025-06-03,Failed,N,legacy_B
MBR_00661,LEG_000661,BATCH_3,2025-10-03,Completed,N,legacy_A
MBR_00662,LEG_000662,BATCH_2,2023-02-22,Reprocessed,Y,legacy_A
MBR_00663,LEG_000663,BATCH_1,2025-04-18,Reprocessed,Y,legacy_A
MBR_00664,LEG_000664,BATCH_1,2023-08-17,Completed,N,legacy_B
MBR_00665,LEG_000665,BATCH_3,2024-07-20,Failed,N,legacy_A
MBR_00666,LEG_000666,BATCH_5,2023-05-03,Reprocessed,N,legacy_A
MBR_00667,LEG_000667,BATCH_2,2024-03-19,Reprocessed,N,legacy_A
MBR_00668,LEG_000668,BATCH_2,2023-08-19,Failed,Y,legacy_A
MBR_00669,LEG_000669,BATCH_1,2023-03-02,Failed,N,legacy_A
MBR_00670,LEG_000670,BATCH_2,2024-05-26,Completed,Y,legacy_A
