violation_id,member_id,violation_type,violation_date,severity_level
VIO_14543,MBR_14543,Fraud,2024-01-10,Medium
VIO_42387,MBR_42387,Policy Abuse,2025-09-17,High
VIO_32661,MBR_32661,Fraud,2024-03-01,Medium
VIO_43694,MBR_43694,Late Payment,2025-11-13,Medium
VIO_17628,MBR_17628,Late Payment,2023-09-23,High
VIO_15442,MBR_15442,Fraud,2025-01-14,Low
VIO_4586,MBR_04586,Policy Abuse,2025-11-30,Medium
VIO_40828,MBR_40828,Policy Abuse,2025-05-13,Medium
VIO_18349,MBR_18349,Late Payment,2023-06-08,Low
VIO_22121,MBR_22121,Late Payment,2025-10-24,Low
VIO_34983,MBR_34983,Policy Abuse,2023-12-26,High
VIO_22519,MBR_22519,Late Payment,2024-10-13,Medium
VIO_40083,MBR_40083,Fraud,2024-04-13,High
VIO_9156,MBR_09156,Policy Abuse,2024-05-12,Medium
VIO_33830,MBR_33830,Fraud,2023-04-03,Low
VIO_23860,MBR_23860,Late Payment,2024-04-18,High
VIO_20805,MBR_20805,Policy Abuse,2023-03-15,High
VIO_41394,MBR_41394,Late Payment,2023-09-30,Low
VIO_46384,MBR_46384,Policy Abuse,2023-06-04,Low
VIO_37213,MBR_37213,Late Payment,2025-08-16,Medium
VIO_46266,MBR_46266,Policy Abuse,2025-01-13,Low
VIO_3463,MBR_03463,Fraud,2025-09-25,High
VIO_15291,MBR_15291,Policy Abuse,2023-10-15,Medium
VIO_9989,MBR_09989,Policy Abuse,2024-10-06,Medium
VIO_49638,MBR_49638,Fraud,2024-05-22,High
VIO_42428,MBR_42428,Late Payment,2025-03-29,Low
VIO_33259,MBR_33259,Fraud,2025-04-07,Medium
VIO_48120,MBR_48120,Policy Abuse,2024-10-18,High
VIO_32085,MBR_32085,Policy Abuse,2024-09-01,Low
VIO_44586,MBR_44586,Policy Abuse,2024-10-05,Low
VIO_48225,MBR_48225,Policy Abuse,2023-12-22,Medium
VIO_28703,MBR_28703,Policy Abuse,2025-09-20,Medium
VIO_7703,MBR_07703,Late Payment,2025-09-18,Low
VIO_5379,MBR_05379,Fraud,2023-07-22,Low
VIO_1311,MBR_01311,Fraud,2025-12-02,Medium
VIO_2671,MBR_02671,Policy Abuse,2023-07-19,Medium
VIO_22494,MBR_22494,Fraud,2023-06-30,Low
VIO_3744,MBR_03744,Fraud,2024-02-28,Low
VIO_32800,MBR_32800,Fraud,2024-01-12,Medium
VIO_49983,MBR_49983,Fraud,2025-12-01,High
VIO_25324,MBR_25324,Policy Abuse,2024-01-06,Low
VIO_6180,MBR_06180,Fraud,2024-10-16,Medium
VIO_27145,MBR_27145,Policy Abuse,2025-05-27,Low
VIO_46218,MBR_46218,Fraud,2025-02-05,Low
VIO_42141,MBR_42141,Fraud,2024-01-11,Low
VIO_48724,MBR_48724,Policy Abuse,2024-08-20,Low
VIO_33940,MBR_33940,Late Payment,2025-08-01,High
VIO_1441,MBR_01441,Policy Abuse,2024-10-31,Medium
VIO_21751,MBR_21751,Fraud,2025-03-06,Medium
VIO_865,MBR_00865,Late Payment,2024-05-09,High
VIO_7906,MBR_07906,Late Payment,2024-01-01,Low
VIO_16855,MBR_16855,Fraud,2023-06-18,Low
VIO_47719,MBR_47719,Fraud,2025-07-03,Low
VIO_4811,MBR_04811,Fraud,2025-03-15,Low
VIO_26018,MBR_26018,Policy Abuse,2024-03-14,High
VIO_24003,MBR_24003,Late Payment,2025-05-18,Medium
VIO_23801,MBR_23801,Fraud,2023-12-17,High
VIO_46801,MBR_46801,Fraud,2024-02-18,High
VIO_49221,MBR_49221,Fraud,2023-04-28,Medium
VIO_32004,MBR_32004,Fraud,2023-08-28,Medium
VIO_387,MBR_00387,Policy Abuse,2025-08-05,Low
VIO_49677,MBR_49677,Late Payment,2023-11-06,Low
VIO_22841,MBR_22841,Policy Abuse,2025-04-22,Medium
VIO_8212,MBR_08212,Late Payment,2024-07-14,Medium
VIO_1275,MBR_01275,Policy Abuse,2024-10-22,Medium
VIO_8420,MBR_08420,Late Payment,2025-03-18,Medium
VIO_36372,MBR_36372,Fraud,2023-06-13,Medium
VIO_45237,MBR_45237,Late Payment,2025-04-17,Medium
VIO_38567,MBR_38567,Policy Abuse,2024-11-21,Medium
VIO_44629,MBR_44629,Fraud,2024-11-14,High
VIO_41961,MBR_41961,Fraud,2024-07-27,Medium
VIO_6426,MBR_06426,Policy Abuse,2025-01-10,High
VIO_49510,MBR_49510,Policy Abuse,2025-03-18,Medium
VIO_25586,MBR_25586,Policy Abuse,2025-11-27,High
VIO_2861,MBR_02861,Fraud,2024-10-23,Medium
VIO_21503,MBR_21503,Policy Abuse,2023-04-18,Low
VIO_29390,MBR_29390,Policy Abuse,2024-09-06,High
VIO_4022,MBR_04022,Late Payment,2023-04-26,Low
VIO_1373,MBR_01373,Fraud,2024-11-01,High
VIO_4652,MBR_04652,Policy Abuse,2024-05-12,Medium
VIO_17629,MBR_17629,Policy Abuse,2024-11-23,Medium
VIO_21616,MBR_21616,Fraud,2024-02-04,Low
VIO_11652,MBR_11652,Policy Abuse,2025-10-23,Medium
VIO_31584,MBR_31584,Late Payment,2024-09-05,Low
VIO_9043,MBR_09043,Policy Abuse,2023-04-19,Low
VIO_35402,MBR_35402,Policy Abuse,2023-01-01,High
VIO_23563,MBR_23563,Late Payment,2025-05-23,High
VIO_12546,MBR_12546,Policy Abuse,2023-05-14,Medium
VIO_25254,MBR_25254,Fraud,2024-09-02,High
VIO_3361,MBR_03361,Policy Abuse,2024-05-17,Low
VIO_36865,MBR_36865,Late Payment,2023-05-24,High
VIO_30490,MBR_30490,Fraud,2024-05-07,High
VIO_21095,MBR_21095,Policy Abuse,2025-06-12,Medium
VIO_15547,MBR_15547,Fraud,2023-01-03,Low
VIO_17551,MBR_17551,Policy Abuse,2024-02-28,Low
VIO_2329,MBR_02329,Late Payment,2025-03-21,Low
VIO_40091,MBR_40091,Late Payment,2025-03-31,Medium
VIO_43775,MBR_43775,Policy Abuse,2024-01-13,Medium
VIO_40590,MBR_40590,Policy Abuse,2023-09-30,Medium
VIO_11630,MBR_11630,Late Payment,2023-10-24,Medium
VIO_21333,MBR_21333,Policy Abuse,2024-03-13,High
VIO_11965,MBR_11965,Late Payment,2023-07-10,Medium
VIO_48107,MBR_48107,Late Payment,2024-10-08,High
VIO_44447,MBR_44447,Policy Abuse,2024-02-28,Medium
VIO_12489,MBR_12489,Fraud,2023-09-23,Low
VIO_337,MBR_00337,Fraud,2023-12-01,Low
VIO_45709,MBR_45709,Fraud,2023-07-17,Medium
VIO_32590,MBR_32590,Fraud,2024-08-22,Low
VIO_20524,MBR_20524,Fraud,2023-04-21,Low
VIO_33748,MBR_33748,Policy Abuse,2025-12-03,High
VIO_47594,MBR_47594,Late Payment,2024-04-26,High
VIO_37027,MBR_37027,Fraud,2023-08-15,Low
VIO_25388,MBR_25388,Late Payment,2025-05-14,High
VIO_36242,MBR_36242,Late Payment,2023-03-16,Medium
VIO_23923,MBR_23923,Late Payment,2024-03-01,Medium
VIO_35255,MBR_35255,Policy Abuse,2023-05-21,High
VIO_23952,MBR_23952,Policy Abuse,2025-04-21,Medium
VIO_30083,MBR_30083,Late Payment,2023-10-26,Medium
VIO_38379,MBR_38379,Late Payment,2023-04-15,Medium
VIO_39997,MBR_39997,Policy Abuse,2023-04-13,Medium
VIO_33494,MBR_33494,Fraud,2024-07-10,High
VIO_19545,MBR_19545,Late Payment,2023-08-26,High
VIO_28356,MBR_28356,Policy Abuse,2023-06-10,High
VIO_28657,MBR_28657,Fraud,2024-04-30,High
VIO_24971,MBR_24971,Late Payment,2023-06-13,Low
VIO_7406,MBR_07406,Fraud,2023-04-23,Low
VIO_12976,MBR_12976,Policy Abuse,2024-06-24,Low
VIO_7784,MBR_07784,Late Payment,2023-04-25,High
VIO_17742,MBR_17742,Late Payment,2023-09-15,High
VIO_1669,MBR_01669,Fraud,2023-01-21,High
VIO_234,MBR_00234,Fraud,2023-04-20,Low
VIO_33346,MBR_33346,Policy Abuse,2024-06-29,High
VIO_12455,MBR_12455,Policy Abuse,2025-10-07,High
VIO_7910,MBR_07910,Policy Abuse,2024-02-04,Medium
VIO_1841,MBR_01841,Late Payment,2024-11-10,High
VIO_4088,MBR_04088,Late Payment,2025-08-25,Medium
VIO_838,MBR_00838,Fraud,2024-07-15,High
VIO_34697,MBR_34697,Policy Abuse,2024-07-16,Low
VIO_45833,MBR_45833,Policy Abuse,2024-09-03,Low
VIO_39669,MBR_39669,Fraud,2023-05-29,Medium
VIO_30245,MBR_30245,Late Payment,2024-02-18,Low
VIO_38088,MBR_38088,Late Payment,2025-11-28,High
VIO_34589,MBR_34589,Fraud,2024-09-21,Low
VIO_41933,MBR_41933,Policy Abuse,2023-03-28,Low
VIO_25142,MBR_25142,Fraud,2024-10-24,Low
VIO_14218,MBR_14218,Late Payment,2023-08-26,High
VIO_14815,MBR_14815,Policy Abuse,2025-11-09,Medium
VIO_44950,MBR_44950,Policy Abuse,2024-10-01,Medium
VIO_40534,MBR_40534,Fraud,2023-12-06,Medium
VIO_8886,MBR_08886,Policy Abuse,2025-05-02,Low
VIO_15626,MBR_15626,Policy Abuse,2024-05-02,Low
VIO_549,MBR_00549,Policy Abuse,2023-07-01,High
VIO_16782,MBR_16782,Late Payment,2024-11-01,High
VIO_39469,MBR_39469,Late Payment,2025-11-10,Medium
VIO_1053,MBR_01053,Late Payment,2025-08-19,High
VIO_49516,MBR_49516,Policy Abuse,2023-11-30,High
VIO_49399,MBR_49399,Late Payment,2024-09-04,High
VIO_15632,MBR_15632,Late Payment,2023-03-06,Medium
VIO_4836,MBR_04836,Policy Abuse,2023-05-23,High
VIO_49209,MBR_49209,Policy Abuse,2025-12-14,Low
VIO_8873,MBR_08873,Fraud,2023-08-22,Low
VIO_932,MBR_00932,Fraud,2024-05-28,Medium
VIO_15171,MBR_15171,Policy Abuse,2025-03-30,High
VIO_48849,MBR_48849,Late Payment,2023-08-16,High
VIO_40187,MBR_40187,Fraud,2023-07-07,Medium
VIO_28717,MBR_28717,Late Payment,2023-12-13,Medium
VIO_9332,MBR_09332,Late Payment,2024-11-14,Low
VIO_12022,MBR_12022,Policy Abuse,2025-07-13,High
VIO_36418,MBR_36418,Fraud,2025-12-20,High
VIO_19858,MBR_19858,Policy Abuse,2024-10-12,Low
VIO_18882,MBR_18882,Fraud,2024-09-15,High
VIO_17478,MBR_17478,Late Payment,2024-10-23,High
VIO_40615,MBR_40615,Fraud,2023-04-12,High
VIO_34454,MBR_34454,Fraud,2025-10-03,Low
VIO_20690,MBR_20690,Late Payment,2025-10-19,Low
VIO_2125,MBR_02125,Late Payment,2025-04-22,Medium
VIO_2340,MBR_02340,Late Payment,2023-06-27,Low
VIO_20443,MBR_20443,Policy Abuse,2023-09-04,Medium
VIO_47001,MBR_47001,Fraud,2025-07-08,High
VIO_9893,MBR_09893,Fraud,2025-12-08,High
VIO_20323,MBR_20323,Policy Abuse,2025-09-26,Medium
VIO_27487,MBR_27487,Fraud,2025-11-26,Low
VIO_32616,MBR_32616,Late Payment,2023-05-01,High
VIO_2666,MBR_02666,Fraud,2024-03-30,Low
VIO_27793,MBR_27793,Policy Abuse,2023-07-20,Medium
VIO_26270,MBR_26270,Fraud,2024-12-16,High
VIO_39995,MBR_39995,Policy Abuse,2024-07-06,Low
VIO_43423,MBR_43423,Policy Abuse,2024-01-07,High
VIO_42496,MBR_42496,Fraud,2024-05-06,Medium
VIO_28752,MBR_28752,Fraud,2025-10-20,Medium
VIO_46510,MBR_46510,Fraud,2024-09-13,Low
VIO_17519,MBR_17519,Late Payment,2023-04-22,Medium
VIO_36486,MBR_36486,Policy Abuse,2023-07-24,Low
VIO_32972,MBR_32972,Policy Abuse,2024-03-28,Low
VIO_47521,MBR_47521,Late Payment,2023-02-22,Medium
VIO_12381,MBR_12381,Late Payment,2025-05-10,Medium
VIO_2214,MBR_02214,Late Payment,2025-09-29,High
VIO_36052,MBR_36052,Fraud,2024-10-30,Medium
VIO_44060,MBR_44060,Late Payment,2023-01-30,High
VIO_44056,MBR_44056,Policy Abuse,2023-10-03,Medium
VIO_43462,MBR_43462,Fraud,2024-07-27,Low
VIO_45081,MBR_45081,Policy Abuse,2024-12-04,Medium
VIO_7062,MBR_07062,Late Payment,2024-05-24,Medium
VIO_6299,MBR_06299,Policy Abuse,2024-06-02,Low
VIO_6668,MBR_06668,Fraud,2024-02-22,High
VIO_40052,MBR_40052,Policy Abuse,2025-07-02,High
VIO_17653,MBR_17653,Late Payment,2024-02-08,High
VIO_45150,MBR_45150,Fraud,2025-12-21,Medium
VIO_8412,MBR_08412,Late Payment,2023-08-28,High
VIO_22046,MBR_22046,Late Payment,2024-12-31,Low
VIO_595,MBR_00595,Late Payment,2025-01-03,Medium
VIO_23784,MBR_23784,Late Payment,2023-08-04,Medium
VIO_40365,MBR_40365,Late Payment,2023-06-08,Medium
VIO_29122,MBR_29122,Policy Abuse,2023-02-16,Low
VIO_48953,MBR_48953,Late Payment,2023-11-12,Low
VIO_25918,MBR_25918,Fraud,2024-11-09,Medium
VIO_20671,MBR_20671,Late Payment,2023-02-16,Medium
VIO_6049,MBR_06049,Policy Abuse,2025-11-21,Medium
VIO_25030,MBR_25030,Policy Abuse,2024-03-30,Medium
VIO_40752,MBR_40752,Late Payment,2024-09-09,High
VIO_15354,MBR_15354,Policy Abuse,2025-09-27,High
VIO_41543,MBR_41543,Fraud,2025-03-30,High
VIO_167,MBR_00167,Fraud,2025-02-01,High
VIO_41203,MBR_41203,Late Payment,2025-02-01,Medium
VIO_3810,MBR_03810,Policy Abuse,2024-03-11,Low
VIO_41527,MBR_41527,Policy Abuse,2024-10-13,Medium
VIO_7320,MBR_07320,Fraud,2023-07-25,High
VIO_45437,MBR_45437,Policy Abuse,2024-09-28,Medium
VIO_42134,MBR_42134,Policy Abuse,2024-02-01,High
VIO_17129,MBR_17129,Policy Abuse,2025-08-09,Low
VIO_7179,MBR_07179,Late Payment,2023-08-23,High
VIO_16001,MBR_16001,Policy Abuse,2023-04-19,Low
VIO_27870,MBR_27870,Policy Abuse,2024-01-18,Medium
VIO_47687,MBR_47687,Late Payment,2025-04-25,High
VIO_3371,MBR_03371,Policy Abuse,2023-03-18,High
VIO_23321,MBR_23321,Fraud,2025-03-31,Low
VIO_43785,MBR_43785,Policy Abuse,2023-08-16,High
VIO_23865,MBR_23865,Late Payment,2023-09-19,High
VIO_30831,MBR_30831,Fraud,2023-11-29,Medium
VIO_49844,MBR_49844,Policy Abuse,2025-03-19,Medium
VIO_49828,MBR_49828,Policy Abuse,2025-10-15,High
VIO_48343,MBR_48343,Policy Abuse,2024-09-08,Low
VIO_22222,MBR_22222,Late Payment,2024-03-25,High
VIO_5346,MBR_05346,Policy Abuse,2024-07-11,Medium
VIO_41058,MBR_41058,Late Payment,2025-09-24,Low
VIO_28999,MBR_28999,Fraud,2024-02-25,High
VIO_32602,MBR_32602,Late Payment,2023-05-11,Low
VIO_43805,MBR_43805,Late Payment,2024-08-26,Medium
VIO_35706,MBR_35706,Late Payment,2024-09-07,High
VIO_32640,MBR_32640,Fraud,2024-10-23,High
VIO_37619,MBR_37619,Fraud,2024-12-25,High
VIO_34732,MBR_34732,Policy Abuse,2024-04-01,High
VIO_29634,MBR_29634,Policy Abuse,2025-06-05,High
VIO_43244,MBR_43244,Policy Abuse,2023-01-07,High
VIO_47902,MBR_47902,Late Payment,2025-07-12,High
VIO_2334,MBR_02334,Policy Abuse,2024-04-07,Medium
VIO_47709,MBR_47709,Policy Abuse,2023-05-13,High
VIO_37066,MBR_37066,Fraud,2024-05-28,Medium
VIO_8217,MBR_08217,Fraud,2024-10-06,High
VIO_9539,MBR_09539,Late Payment,2024-03-30,High
VIO_34976,MBR_34976,Late Payment,2023-10-19,High
VIO_38609,MBR_38609,Policy Abuse,2025-11-08,Low
VIO_37679,MBR_37679,Policy Abuse,2025-11-10,High
VIO_42364,MBR_42364,Late Payment,2023-06-24,Low
VIO_30725,MBR_30725,Fraud,2025-11-01,Low
VIO_36520,MBR_36520,Late Payment,2024-08-26,High
VIO_41053,MBR_41053,Late Payment,2023-10-06,High
VIO_26830,MBR_26830,Fraud,2023-06-06,Low
VIO_11663,MBR_11663,Policy Abuse,2024-09-04,High
VIO_939,MBR_00939,Fraud,2024-07-19,Low
VIO_30608,MBR_30608,Fraud,2023-07-27,Medium
VIO_23056,MBR_23056,Fraud,2024-05-18,Low
VIO_29641,MBR_29641,Policy Abuse,2025-08-28,Medium
VIO_15158,MBR_15158,Late Payment,2023-07-25,Medium
VIO_13238,MBR_13238,Late Payment,2024-06-30,Medium
VIO_10968,MBR_10968,Late Payment,2024-01-16,Medium
VIO_13879,MBR_13879,Fraud,2024-04-02,Medium
VIO_18890,MBR_18890,Late Payment,2024-05-08,High
VIO_8608,MBR_08608,Late Payment,2025-08-11,Medium
VIO_3698,MBR_03698,Policy Abuse,2023-11-05,Medium
VIO_4985,MBR_04985,Fraud,2024-10-18,Medium
VIO_49013,MBR_49013,Fraud,2023-07-30,Low
VIO_8647,MBR_08647,Late Payment,2025-04-27,High
VIO_34775,MBR_34775,Late Payment,2024-12-05,Low
VIO_18706,MBR_18706,Late Payment,2025-04-14,High
VIO_6047,MBR_06047,Fraud,2025-07-20,Medium
VIO_7732,MBR_07732,Fraud,2023-02-19,Medium
VIO_24866,MBR_24866,Policy Abuse,2025-01-06,Medium
VIO_41615,MBR_41615,Late Payment,2025-11-21,High
VIO_47715,MBR_47715,Policy Abuse,2025-03-27,Medium
VIO_611,MBR_00611,Fraud,2025-02-05,Low
VIO_42838,MBR_42838,Policy Abuse,2025-12-22,Medium
VIO_29787,MBR_29787,Fraud,2023-04-03,Low
VIO_7098,MBR_07098,Fraud,2023-10-14,Low
VIO_46837,MBR_46837,Late Payment,2023-01-13,Low
VIO_46622,MBR_46622,Late Payment,2024-07-28,Low
VIO_2794,MBR_02794,Late Payment,2023-03-06,Medium
VIO_26178,MBR_26178,Policy Abuse,2025-05-30,High
VIO_7812,MBR_07812,Late Payment,2025-05-09,Medium
VIO_30605,MBR_30605,Fraud,2024-05-31,High
VIO_20288,MBR_20288,Fraud,2025-08-26,Medium
VIO_36551,MBR_36551,Policy Abuse,2023-12-09,High
VIO_23209,MBR_23209,Fraud,2023-12-14,Low
VIO_47228,MBR_47228,Late Payment,2025-12-19,Low
VIO_16140,MBR_16140,Fraud,2023-08-19,Medium
VIO_47905,MBR_47905,Late Payment,2023-06-20,High
VIO_9213,MBR_09213,Policy Abuse,2025-09-21,Low
VIO_45195,MBR_45195,Policy Abuse,2023-07-28,Medium
VIO_47361,MBR_47361,Fraud,2025-07-25,Medium
VIO_10882,MBR_10882,Policy Abuse,2023-10-08,Medium
VIO_14956,MBR_14956,Late Payment,2024-06-03,Medium
VIO_27641,MBR_27641,Policy Abuse,2024-12-20,Medium
VIO_10858,MBR_10858,Late Payment,2023-06-29,Low
VIO_18217,MBR_18217,Late Payment,2024-06-21,High
VIO_29656,MBR_29656,Policy Abuse,2025-09-01,High
VIO_37173,MBR_37173,Policy Abuse,2024-02-22,Medium
VIO_12920,MBR_12920,Fraud,2025-09-05,Low
VIO_43865,MBR_43865,Policy Abuse,2023-06-11,Medium
VIO_23173,MBR_23173,Policy Abuse,2024-06-01,Medium
VIO_42385,MBR_42385,Late Payment,2023-01-15,High
VIO_21,MBR_00021,Late Payment,2023-01-10,Low
VIO_9,MBR_00009,Late Payment,2024-01-14,Low
VIO_17560,MBR_17560,Policy Abuse,2024-07-03,High
VIO_49786,MBR_49786,Policy Abuse,2025-06-06,Medium
VIO_8623,MBR_08623,Fraud,2025-02-03,Medium
VIO_31894,MBR_31894,Fraud,2025-11-08,High
VIO_10074,MBR_10074,Late Payment,2024-03-27,Medium
VIO_18480,MBR_18480,Late Payment,2024-10-19,Medium
VIO_27990,MBR_27990,Policy Abuse,2025-12-24,Medium
VIO_4979,MBR_04979,Fraud,2023-06-30,Low
VIO_28739,MBR_28739,Fraud,2023-08-18,Medium
VIO_15606,MBR_15606,Fraud,2024-09-06,Low
VIO_26190,MBR_26190,Late Payment,2024-04-16,High
VIO_48553,MBR_48553,Fraud,2023-09-28,Low
VIO_20303,MBR_20303,Policy Abuse,2023-07-29,Low
VIO_23389,MBR_23389,Fraud,2025-06-30,Medium
VIO_6205,MBR_06205,Late Payment,2024-04-04,Medium
VIO_31820,MBR_31820,Fraud,2023-11-01,Medium
VIO_30363,MBR_30363,Fraud,2024-04-18,Medium
VIO_46517,MBR_46517,Policy Abuse,2025-01-12,High
VIO_15056,MBR_15056,Late Payment,2023-02-28,High
VIO_13337,MBR_13337,Fraud,2025-12-25,Medium
VIO_47107,MBR_47107,Late Payment,2024-06-05,Low
VIO_10767,MBR_10767,Fraud,2025-08-21,Low
VIO_21498,MBR_21498,Policy Abuse,2024-09-23,High
VIO_42494,MBR_42494,Policy Abuse,2024-12-27,Low
VIO_23129,MBR_23129,Late Payment,2023-12-27,Low
VIO_49937,MBR_49937,Policy Abuse,2023-09-06,Low
VIO_44452,MBR_44452,Policy Abuse,2024-09-02,High
VIO_36294,MBR_36294,Fraud,2023-09-15,Low
VIO_28128,MBR_28128,Fraud,2025-12-26,Medium
VIO_34357,MBR_34357,Policy Abuse,2025-09-17,Medium
VIO_5740,MBR_05740,Fraud,2025-03-23,Low
VIO_973,MBR_00973,Fraud,2023-08-04,High
VIO_30002,MBR_30002,Fraud,2024-10-09,Medium
VIO_22047,MBR_22047,Policy Abuse,2025-11-10,Low
VIO_37263,MBR_37263,Fraud,2025-01-24,Low
VIO_46375,MBR_46375,Fraud,2024-03-21,Medium
VIO_5546,MBR_05546,Policy Abuse,2024-03-14,Medium
VIO_27299,MBR_27299,Policy Abuse,2024-05-17,High
VIO_15889,MBR_15889,Fraud,2025-01-31,Medium
VIO_46920,MBR_46920,Late Payment,2025-04-24,High
VIO_6936,MBR_06936,Fraud,2023-11-14,Low
VIO_22636,MBR_22636,Policy Abuse,2025-07-04,High
VIO_10638,MBR_10638,Policy Abuse,2025-03-25,Low
VIO_31992,MBR_31992,Late Payment,2023-07-10,Low
VIO_31450,MBR_31450,Fraud,2025-06-01,High
VIO_46887,MBR_46887,Fraud,2024-03-05,Low
VIO_24967,MBR_24967,Policy Abuse,2024-03-27,Medium
VIO_38819,MBR_38819,Late Payment,2023-10-06,High
VIO_46166,MBR_46166,Policy Abuse,2023-04-04,High
VIO_17912,MBR_17912,Policy Abuse,2025-10-02,Medium
VIO_39077,MBR_39077,Policy Abuse,2025-06-27,Medium
VIO_22860,MBR_22860,Policy Abuse,2025-12-05,Low
VIO_40755,MBR_40755,Policy Abuse,2023-06-29,Low
VIO_35734,MBR_35734,Late Payment,2023-12-17,Low
VIO_20491,MBR_20491,Policy Abuse,2024-11-27,Medium
VIO_46931,MBR_46931,Fraud,2025-10-15,Medium
VIO_13689,MBR_13689,Late Payment,2025-05-01,High
VIO_48551,MBR_48551,Policy Abuse,2023-11-20,High
VIO_26369,MBR_26369,Policy Abuse,2025-06-24,Medium
VIO_25591,MBR_25591,Late Payment,2025-06-29,Low
VIO_19372,MBR_19372,Policy Abuse,2023-02-27,Medium
VIO_43496,MBR_43496,Fraud,2024-09-05,Low
VIO_30070,MBR_30070,Late Payment,2025-04-06,High
VIO_18034,MBR_18034,Late Payment,2023-10-08,High
VIO_4292,MBR_04292,Policy Abuse,2025-02-27,Medium
VIO_4272,MBR_04272,Policy Abuse,2023-11-02,Low
VIO_21535,MBR_21535,Fraud,2023-08-05,Medium
VIO_4802,MBR_04802,Fraud,2023-05-29,Low
VIO_36662,MBR_36662,Fraud,2025-08-29,Low
VIO_4771,MBR_04771,Late Payment,2024-07-20,High
VIO_39632,MBR_39632,Late Payment,2025-11-18,Low
VIO_16413,MBR_16413,Late Payment,2024-11-11,High
VIO_347,MBR_00347,Policy Abuse,2025-01-29,Medium
VIO_24595,MBR_24595,Policy Abuse,2024-01-17,Low
VIO_9633,MBR_09633,Fraud,2025-04-04,Medium
VIO_20245,MBR_20245,Late Payment,2024-06-24,Medium
VIO_30679,MBR_30679,Fraud,2025-12-03,High
VIO_46027,MBR_46027,Fraud,2025-09-29,Medium
VIO_39653,MBR_39653,Policy Abuse,2023-03-29,Low
VIO_14709,MBR_14709,Fraud,2025-04-07,Low
VIO_39788,MBR_39788,Late Payment,2024-09-14,Low
VIO_29543,MBR_29543,Late Payment,2025-04-20,Medium
VIO_45503,MBR_45503,Late Payment,2025-10-20,Low
VIO_37725,MBR_37725,Late Payment,2025-02-22,High
VIO_25716,MBR_25716,Late Payment,2024-02-11,Medium
VIO_15363,MBR_15363,Late Payment,2023-09-11,Low
VIO_34961,MBR_34961,Late Payment,2024-03-25,Low
VIO_3316,MBR_03316,Late Payment,2024-08-26,High
VIO_39400,MBR_39400,Policy Abuse,2025-12-09,Low
VIO_8281,MBR_08281,Late Payment,2024-04-24,High
VIO_28029,MBR_28029,Late Payment,2023-02-01,Medium
VIO_41366,MBR_41366,Late Payment,2025-11-20,Medium
VIO_45536,MBR_45536,Late Payment,2024-10-14,Low
VIO_15353,MBR_15353,Policy Abuse,2024-02-12,High
VIO_8279,MBR_08279,Late Payment,2024-04-12,High
VIO_1940,MBR_01940,Fraud,2023-02-27,Medium
VIO_5073,MBR_05073,Late Payment,2023-08-23,High
VIO_31310,MBR_31310,Policy Abuse,2024-10-22,High
VIO_44089,MBR_44089,Policy Abuse,2024-01-04,Low
VIO_10083,MBR_10083,Late Payment,2025-12-14,Low
VIO_7134,MBR_07134,Policy Abuse,2024-04-22,High
VIO_28425,MBR_28425,Policy Abuse,2024-03-27,High
VIO_22563,MBR_22563,Late Payment,2024-01-29,Medium
VIO_24628,MBR_24628,Late Payment,2025-01-30,Low
VIO_26305,MBR_26305,Fraud,2024-02-25,Low
VIO_46716,MBR_46716,Late Payment,2025-12-30,Medium
VIO_34794,MBR_34794,Policy Abuse,2025-07-23,Low
VIO_41037,MBR_41037,Fraud,2023-04-14,High
VIO_49543,MBR_49543,Late Payment,2024-04-17,High
VIO_19234,MBR_19234,Policy Abuse,2023-08-16,Low
VIO_40787,MBR_40787,Fraud,2023-02-28,Medium
VIO_28677,MBR_28677,Policy Abuse,2025-06-26,Medium
VIO_16195,MBR_16195,Late Payment,2025-09-23,Low
VIO_49141,MBR_49141,Fraud,2025-07-19,High
VIO_23372,MBR_23372,Late Payment,2023-01-30,Low
VIO_25580,MBR_25580,Policy Abuse,2024-12-22,High
VIO_30597,MBR_30597,Fraud,2023-11-24,Medium
VIO_19600,MBR_19600,Late Payment,2024-10-20,Low
VIO_2764,MBR_02764,Late Payment,2025-08-15,High
VIO_13819,MBR_13819,Policy Abuse,2024-10-22,High
VIO_29643,MBR_29643,Policy Abuse,2023-11-07,Medium
VIO_44759,MBR_44759,Fraud,2025-11-22,Medium
VIO_24821,MBR_24821,Policy Abuse,2025-01-22,High
VIO_36419,MBR_36419,Fraud,2024-05-15,Medium
VIO_32284,MBR_32284,Late Payment,2025-07-23,High
VIO_9765,MBR_09765,Fraud,2024-05-18,Low
VIO_31244,MBR_31244,Policy Abuse,2024-01-30,Low
VIO_47393,MBR_47393,Fraud,2024-02-21,Low
VIO_29066,MBR_29066,Late Payment,2024-02-27,Medium
VIO_24183,MBR_24183,Fraud,2025-01-04,Low
VIO_7288,MBR_07288,Fraud,2023-10-16,Low
VIO_39504,MBR_39504,Fraud,2023-06-14,High
VIO_38286,MBR_38286,Policy Abuse,2025-12-18,Low
VIO_32117,MBR_32117,Late Payment,2025-06-17,Medium
VIO_5736,MBR_05736,Fraud,2024-07-11,Medium
VIO_42991,MBR_42991,Late Payment,2024-11-20,Low
VIO_18669,MBR_18669,Late Payment,2023-05-14,High
